work_year,experience_level,job_title,salary_in_usd,company_location,company_size
2022,EN,Data Engineer,135000,US,M
2022,SE,Data Analyst,192500,US,M
2022,SE,Data Analyst,140000,US,M
2022,SE,Data Engineer,152500,US,M
2022,SE,Data Engineer,130000,US,M
2022,SE,Data Analyst,65000,US,M
2022,SE,Data Analyst,55000,US,M
2022,SE,Data Engineer,178750,US,M
2022,SE,Data Engineer,160000,US,M
2022,MI,Data Scientist,63040,FR,M
2022,MI,Data Scientist,52533,FR,M
2022,MI,Machine Learning Scientist,165000,US,M
2022,MI,Machine Learning Scientist,135000,US,M
2022,SE,Analytics Engineer,170000,US,M
2022,SE,Analytics Engineer,125000,US,M
2022,SE,Data Engineer,105000,US,M
2022,SE,Data Engineer,70000,US,M
2022,SE,Data Scientist,130000,US,M
2022,SE,Data Scientist,95000,US,M
2022,SE,Data Scientist,203500,US,M
2022,SE,Data Scientist,152000,US,M
2022,SE,Data Engineer,197430,US,M
2022,SE,Data Engineer,134760,US,M
2022,MI,Data Scientist,120000,US,M
2022,SE,Data Engineer,197000,US,M
2022,SE,Data Engineer,99000,US,M
2022,SE,Data Engineer,220000,US,M
2022,SE,Data Engineer,162000,US,M
2022,MI,Data Engineer,110446,LT,M
2022,MI,Data Engineer,79178,LT,M
2022,MI,Data Science Consultant,70186,GB,M
2022,MI,Data Science Consultant,51716,GB,M
2022,SE,Data Architect,149040,US,M
2022,SE,Data Architect,113900,US,M
2020,MI,Business Data Analyst,95000,US,M
2021,SE,Data Analyst,115000,US,S
2022,SE,Data Analyst,171000,AU,L
2022,SE,Data Engineer,100000,US,M
2022,SE,Data Engineer,78000,US,M
2022,SE,Data Engineer,120000,US,M
2022,SE,Data Engineer,95000,US,M
2022,SE,Data Specialist,110000,US,M
2022,SE,Data Specialist,70000,US,M
2022,EN,Data Analytics Consultant,50000,US,S
2022,SE,Data Scientist,185900,US,M
2022,SE,Data Scientist,129300,US,M
2022,MI,Data Analyst,150000,US,M
2022,MI,Data Analyst,100000,US,M
2022,SE,Data Engineer,230000,US,M
2022,SE,Data Engineer,154600,US,M
2022,SE,Machine Learning Engineer,204500,US,M
2022,SE,Machine Learning Engineer,142200,US,M
2022,MI,Data Engineer,160000,US,M
2022,MI,Data Engineer,75000,US,M
2022,SE,Data Scientist,47280,ES,M
2022,SE,Data Scientist,37824,ES,M
2022,SE,Data Engineer,213000,US,M
2022,SE,Data Engineer,152000,US,M
2022,SE,Data Scientist,140000,US,M
2022,SE,Data Scientist,120000,US,M
2022,SE,Data Scientist,110000,US,M
2022,SE,Data Scientist,70000,US,M
2022,SE,Machine Learning Software Engineer,227200,CA,M
2022,SE,Machine Learning Software Engineer,168000,CA,M
2022,MI,Data Scientist,64090,DE,M
2022,MI,Data Scientist,60938,DE,M
2022,SE,ML Engineer,243000,US,M
2022,SE,ML Engineer,183000,US,M
2022,SE,Data Engineer,175000,US,M
2022,SE,Data Engineer,150000,US,M
2022,MI,Data Scientist,130000,US,M
2022,MI,Data Scientist,90000,US,M
2022,MI,Data Analyst,165000,US,M
2022,MI,Data Analyst,124000,US,M
2022,SE,Data Engineer,178000,CA,M
2022,SE,Data Engineer,132000,CA,M
2022,SE,Data Engineer,300000,US,M
2022,SE,Data Engineer,130000,US,M
2022,SE,Data Analyst,169000,US,M
2022,SE,Data Analyst,110600,US,M
2022,SE,Data Analyst,116000,US,M
2022,SE,Data Analyst,96000,US,M
2022,SE,Data Analyst,92350,GB,M
2022,SE,Data Analyst,70186,GB,M
2022,SE,Data Analyst,105000,US,M
2022,SE,Data Analyst,70000,US,M
2022,MI,Machine Learning Researcher,105236,CA,L
2022,SE,Data Engineer,194000,US,M
2022,SE,Data Engineer,129400,US,M
2022,SE,Data Architect,190000,US,M
2022,SE,Data Architect,135000,US,M
2022,SE,Data Analyst,100000,US,M
2022,SE,Data Analyst,70000,US,M
2022,EN,Machine Learning Engineer,189750,US,M
2022,EN,Machine Learning Engineer,140250,US,M
2022,SE,Data Analyst,130000,US,M
2022,SE,Data Analyst,100000,US,M
2022,MI,Data Analyst,160000,US,M
2022,MI,Data Analyst,109000,US,M
2022,SE,Research Engineer,250000,US,M
2022,SE,Research Engineer,150000,US,M
2022,MI,Data Analyst,206000,US,M
2022,MI,Data Analyst,160000,US,M
2022,SE,Data Engineer,135000,US,M
2022,SE,Data Engineer,120000,US,M
2022,SE,Machine Learning Engineer,115573,FR,M
2022,SE,Machine Learning Engineer,73546,FR,M
2022,EN,Data Engineer,160000,US,M
2022,EN,Data Engineer,135000,US,M
2022,MI,Data Analyst,150000,US,M
2022,MI,Data Analyst,100000,US,M
2022,MI,Data Engineer,120000,US,M
2022,MI,Data Engineer,95000,US,M
2022,SE,Data Engineer,68293,ES,M
2022,SE,Data Engineer,42026,ES,M
2022,SE,Data Engineer,191200,US,M
2022,SE,Data Engineer,130000,US,M
2022,SE,Data Engineer,191200,US,M
2022,SE,Data Engineer,130000,US,M
2022,EN,Machine Learning Research Engineer,66192,DE,L
2022,SE,Data Engineer,230000,US,L
2022,SE,Data Engineer,154600,US,L
2022,SE,Data Engineer,120000,US,M
2022,SE,Data Engineer,95000,US,M
2022,SE,Data Scientist,140000,US,M
2022,SE,Data Scientist,120000,US,M
2022,SE,Data Analyst,169000,US,M
2022,SE,Data Analyst,110600,US,M
2022,MI,Data Analyst,80000,US,L
2022,SE,Data Engineer,185900,US,M
2022,SE,Data Engineer,129300,US,M
2022,SE,Analytics Engineer,135000,US,M
2022,SE,Analytics Engineer,110000,US,M
2022,MI,Data Analytics Manager,155000,US,M
2022,MI,Data Analytics Manager,140000,US,M
2022,SE,Data Engineer,205000,US,M
2022,SE,Data Engineer,150000,US,M
2022,SE,Data Engineer,179500,US,M
2022,SE,Data Engineer,134000,US,M
2022,MI,Data Scientist,180000,US,M
2022,MI,Data Scientist,120000,US,M
2022,SE,Data Scientist,185900,US,M
2022,SE,Data Scientist,129300,US,M
2022,SE,Data Scientist,175000,US,M
2022,SE,Data Scientist,145000,US,M
2022,SE,Data Architect,235000,US,M
2022,SE,Data Architect,175000,US,M
2022,EN,Data Science Consultant,27317,ES,L
2022,MI,Data Engineer,160000,US,M
2022,MI,Data Engineer,90000,US,M
2022,SE,Data Engineer,68293,ES,M
2022,SE,Data Engineer,36773,ES,M
2022,SE,Data Engineer,145000,US,M
2022,SE,Data Engineer,115000,US,M
2022,MI,Data Specialist,165000,US,M
2022,MI,Data Specialist,135000,US,M
2022,SE,Data Engineer,168400,US,M
2022,SE,Data Engineer,105200,US,M
2022,MI,Deep Learning Engineer,86193,GB,M
2022,MI,Deep Learning Engineer,49253,GB,M
2022,SE,Data Engineer,200000,US,M
2022,SE,Data Engineer,160000,US,M
2022,SE,Data Scientist,47280,ES,M
2022,SE,Data Scientist,37824,ES,M
2022,SE,Data Scientist,198800,US,M
2022,SE,Data Scientist,122600,US,M
2022,EN,Machine Learning Engineer,100000,IR,M
2022,MI,BI Data Analyst,105066,FR,M
2022,SE,Data Analyst,130000,US,M
2022,SE,Data Analyst,100000,US,M
2022,MI,Analytics Engineer,104663,GB,M
2022,MI,Analytics Engineer,73880,GB,M
2022,SE,Data Engineer,125000,US,M
2022,SE,Data Engineer,110000,US,M
2022,MI,Data Analyst,165000,US,M
2022,MI,Data Analyst,124000,US,M
2022,SE,Data Scientist,148000,US,M
2022,SE,Data Scientist,107000,US,M
2022,MI,Data Analyst,150000,US,M
2022,MI,Data Analyst,100000,US,M
2022,EN,Data Engineer,160000,US,M
2022,EN,Data Engineer,135000,US,M
2022,MI,Data Engineer,120000,US,M
2022,MI,Data Engineer,95000,US,M
2022,SE,Data Engineer,153600,US,M
2022,SE,Data Engineer,106800,US,M
2022,MI,Data Analyst,100000,CA,M
2022,MI,Data Analyst,65000,CA,M
2022,MI,Data Engineer,120000,US,M
2022,MI,Data Engineer,95000,US,M
2022,SE,Data Engineer,63040,PT,M
2022,SE,Data Engineer,36773,PT,M
2022,EX,Data Engineer,310000,US,M
2022,EX,Data Engineer,239000,US,M
2022,SE,Data Science Manager,299500,US,M
2022,SE,Data Science Manager,245100,US,M
2022,SE,Data Scientist,168000,US,M
2022,SE,Data Scientist,130000,US,M
2022,SE,Data Scientist,136000,US,M
2022,SE,Data Scientist,104000,US,M
2022,MI,Data Engineer,161000,US,M
2022,MI,Data Engineer,118000,US,M
2022,SE,Applied Scientist,205000,US,M
2022,SE,Applied Scientist,184000,US,M
2022,SE,Data Scientist,185900,US,M
2022,SE,Data Scientist,129300,US,M
2022,SE,Data Science Manager,247500,US,M
2022,SE,Data Science Manager,172200,US,M
2022,SE,Data Management Specialist,68293,IT,L
2022,SE,Data Analyst,177000,US,M
2022,SE,Data Analyst,131000,US,M
2022,SE,Applied Scientist,205000,US,M
2022,SE,Applied Scientist,184000,US,M
2022,SE,Data Engineer,146000,US,M
2022,SE,Data Engineer,102000,US,M
2022,SE,Data Analyst,169000,US,M
2022,SE,Data Analyst,110600,US,M
2022,SE,Applied Scientist,230000,US,M
2022,SE,Applied Scientist,196000,US,M
2022,SE,Data Engineer,135000,US,M
2022,SE,Data Engineer,100000,US,M
2022,MI,Data Engineer,80000,US,M
2022,MI,Data Engineer,65000,US,M
2022,SE,Data Engineer,135000,US,M
2022,SE,Data Engineer,100000,US,M
2022,SE,Data Engineer,61566,GB,M
2022,SE,Data Engineer,43096,GB,M
2022,MI,Data Engineer,175000,US,M
2022,MI,Data Engineer,135000,US,M
2022,EN,Data Scientist,80000,US,M
2022,SE,Data Engineer,231250,US,M
2022,SE,Data Engineer,138750,US,M
2022,SE,Analytics Engineer,193750,US,M
2022,SE,Analytics Engineer,116250,US,M
2022,SE,Data Engineer,231250,US,M
2022,SE,Data Engineer,138750,US,M
2022,SE,Analytics Engineer,231250,US,M
2022,SE,Analytics Engineer,138750,US,M
2022,SE,Analytics Engineer,231250,US,M
2022,SE,Analytics Engineer,138750,US,M
2022,SE,Data Engineer,193750,US,M
2022,SE,Data Engineer,116250,US,M
2022,SE,Data Scientist,208000,US,M
2022,SE,Data Scientist,127000,US,M
2022,SE,Research Scientist,300000,US,M
2022,SE,Research Scientist,196000,US,M
2022,SE,Machine Learning Engineer,204500,US,M
2022,SE,Machine Learning Engineer,142200,US,M
2021,MI,Autonomous Vehicle Technician,45555,BS,M
2022,SE,Data Engineer,185900,US,M
2022,SE,Data Engineer,129300,US,M
2022,SE,Data Scientist,47280,ES,M
2022,SE,Data Scientist,37824,ES,M
2022,SE,Machine Learning Engineer,204500,US,M
2022,SE,Machine Learning Engineer,142200,US,M
2022,SE,Data Scientist,205000,US,M
2022,SE,Data Scientist,185000,US,M
2022,SE,Data Scientist,185900,US,M
2022,SE,Data Scientist,129300,US,M
2022,SE,Machine Learning Engineer,247500,US,M
2022,SE,Machine Learning Engineer,172200,US,M
2022,EN,Data Engineer,160000,US,M
2022,EN,Data Engineer,135000,US,M
2022,MI,Data Analyst,150000,US,M
2022,MI,Data Analyst,100000,US,M
2022,SE,Data Analyst,110000,US,M
2022,SE,Data Analyst,95000,US,M
2022,SE,Data Scientist,185900,US,M
2022,SE,Data Scientist,129300,US,M
2022,SE,Applied Scientist,205000,US,M
2022,SE,Applied Scientist,184000,US,M
2022,EN,Data Scientist,17684,HU,M
2022,SE,Data Science Tech Lead,375000,US,L
2022,SE,Data Engineer,191200,US,M
2022,SE,Data Engineer,130000,US,M
2022,SE,Data Scientist,225000,US,M
2022,SE,Data Scientist,156400,US,M
2022,SE,Data Analyst,169000,US,M
2022,SE,Data Analyst,110600,US,M
2022,SE,Machine Learning Engineer,204500,US,M
2022,SE,Machine Learning Engineer,142200,US,M
2022,MI,Machine Learning Engineer,104663,GB,M
2022,MI,Machine Learning Engineer,80036,GB,M
2022,SE,Data Scientist,185900,US,M
2022,SE,Data Scientist,129300,US,M
2022,SE,Data Scientist,140700,US,M
2022,SE,Data Scientist,93800,US,M
2022,SE,Data Scientist,350000,US,M
2022,SE,Data Scientist,135000,US,M
2022,SE,Data Analyst,115934,US,M
2022,SE,Data Analyst,81666,US,M
2022,MI,Machine Learning Engineer,104697,CH,L
2022,EN,Machine Learning Developer,33000,DE,S
2022,EN,Machine Learning Scientist,34672,DE,S
2022,SE,Machine Learning Engineer,201000,US,M
2022,SE,Machine Learning Engineer,119000,US,M
2022,SE,Data Engineer,175000,US,M
2022,SE,Data Engineer,150000,US,M
2022,SE,Data Analyst,154560,US,M
2022,SE,Data Analyst,123648,US,M
2022,SE,Data Analyst,130000,US,M
2022,SE,Data Analyst,100000,US,M
2022,MI,Data Engineer,170000,US,M
2022,MI,Data Engineer,145000,US,M
2022,SE,Data Engineer,135000,US,M
2022,SE,Data Engineer,100000,US,M
2022,SE,Data Scientist,247500,US,M
2022,SE,Data Scientist,172200,US,M
2022,SE,Data Scientist,177500,US,M
2022,SE,Data Scientist,134000,US,M
2022,SE,Data Scientist,185900,US,M
2022,SE,Data Scientist,129300,US,M
2022,SE,Data Architect,192564,US,M
2022,SE,Data Architect,144854,US,M
2022,SE,Data Analyst,130000,US,M
2022,SE,Data Analyst,105000,US,M
2022,SE,Data Engineer,179305,US,M
2022,SE,Data Engineer,142127,US,M
2022,SE,Data Engineer,315000,US,M
2022,SE,Data Engineer,225000,US,M
2022,SE,Data Scientist,243900,US,M
2022,SE,Data Scientist,156600,US,M
2022,MI,Data Analyst,206000,US,M
2022,MI,Data Analyst,160000,US,M
2022,MI,Data Analyst,109000,US,M
2022,MI,Data Analyst,79000,US,M
2022,MI,Data Analyst,160000,US,M
2022,MI,Data Analyst,109000,US,M
2022,MI,Data Scientist Lead,89306,AT,L
2022,SE,Data Engineer,182500,US,M
2022,SE,Data Engineer,128500,US,M
2022,MI,Data Engineer,160000,US,M
2022,MI,Data Engineer,90000,US,M
2022,EN,Data Manager,77300,US,M
2022,EN,Data Manager,45600,US,M
2022,SE,Data Analyst,127000,US,M
2022,SE,Data Analyst,110000,US,M
2022,SE,Data Architect,210000,US,M
2022,SE,Data Architect,136000,US,M
2022,SE,Data Engineer,170000,US,M
2022,SE,Data Engineer,140000,US,M
2022,SE,Data Engineer,247500,US,M
2022,SE,Data Engineer,172200,US,M
2022,SE,Data Engineer,225000,US,M
2022,SE,Data Engineer,184100,US,M
2022,MI,Machine Learning Engineer,130000,US,M
2022,MI,Machine Learning Engineer,90000,US,M
2022,MI,Data Scientist,120000,US,M
2022,MI,Data Scientist,100000,US,M
2022,MI,Data Scientist,85000,US,M
2022,MI,Data Scientist,78000,US,M
2022,SE,Data Engineer,161000,US,M
2022,SE,Data Engineer,110000,US,M
2022,SE,Data Scientist,136000,US,M
2022,SE,Data Scientist,104000,US,M
2022,SE,Data Scientist,47280,ES,M
2022,SE,Data Scientist,37824,ES,M
2022,EX,Head of Data,205000,US,M
2022,EX,Head of Data,160000,US,M
2022,SE,Data Analyst,169000,US,M
2022,SE,Data Analyst,110600,US,M
2022,EN,Data Engineer,61566,GB,M
2022,EN,Data Engineer,49253,GB,M
2022,SE,Data Engineer,160000,US,M
2022,SE,Data Engineer,130000,US,M
2022,SE,Data Scientist,245000,US,M
2022,SE,Data Scientist,180000,US,M
2022,SE,Data Engineer,135000,US,M
2022,SE,Data Engineer,100000,US,M
2022,SE,Data Engineer,220000,US,M
2022,SE,Data Engineer,150000,US,M
2022,SE,Data Scientist,198440,US,L
2022,SE,Data Scientist,144000,US,L
2022,SE,Data Engineer,240000,US,M
2022,SE,Data Engineer,170000,US,M
2022,SE,Data Scientist,198440,US,M
2022,SE,Data Scientist,144000,US,M
2022,MI,Data Analyst,150000,US,M
2022,MI,Data Analyst,100000,US,M
2022,SE,Data Analyst,120000,US,M
2022,SE,Data Analyst,95000,US,M
2022,MI,Data Scientist,57872,GB,M
2022,EN,Data Analyst,64000,US,L
2022,EN,Data Scientist,39925,FR,L
2022,SE,Machine Learning Engineer,187200,CA,M
2022,SE,Machine Learning Engineer,116100,CA,M
2022,SE,Data Analyst,150000,US,M
2022,SE,Data Analyst,127000,US,M
2022,SE,Data Engineer,275000,US,M
2022,SE,Data Engineer,166000,US,M
2022,SE,Data Scientist,159699,US,M
2022,SE,Data Scientist,138938,US,M
2022,EN,BI Analyst,76000,US,L
2022,SE,Data Analyst,166700,US,M
2022,SE,Data Analyst,119000,US,M
2022,SE,Data Analyst,130000,US,M
2022,SE,Data Analyst,100000,US,M
2022,SE,Analytics Engineer,103432,GB,M
2022,SE,Analytics Engineer,92350,GB,M
2022,SE,Data Analyst,80000,US,M
2022,SE,Data Analyst,52500,US,M
2022,SE,Data Engineer,236000,US,M
2022,SE,Data Engineer,182000,US,M
2022,SE,Data Scientist,180000,US,M
2022,SE,Data Scientist,140000,US,M
2022,SE,Data Scientist,225000,US,M
2022,SE,Data Scientist,156400,US,M
2022,SE,Data Analyst,135000,US,M
2022,SE,Data Analyst,100000,US,M
2022,SE,Machine Learning Engineer,204500,US,M
2022,SE,Machine Learning Engineer,142200,US,M
2022,MI,Research Engineer,240000,US,M
2022,EN,Data Analyst,125404,US,S
2022,SE,Data Engineer,300000,US,M
2022,SE,Data Engineer,130000,US,M
2022,SE,Data Engineer,195000,US,M
2022,SE,Data Engineer,175000,US,M
2022,SE,Data Engineer,155000,US,M
2022,SE,Data Engineer,110000,US,M
2022,SE,Data Operations Analyst,123000,US,M
2022,SE,Data Operations Analyst,92250,US,M
2022,SE,Data Engineer,170000,US,M
2022,SE,Data Engineer,150000,US,M
2022,MI,ML Engineer,180000,US,M
2022,MI,ML Engineer,100000,US,M
2022,SE,Data Engineer,97000,US,M
2022,SE,Data Engineer,90000,US,M
2022,SE,Data Engineer,200000,US,M
2022,SE,Data Engineer,160000,US,M
2022,SE,Machine Learning Engineer,210000,US,M
2022,SE,Machine Learning Engineer,180000,US,M
2022,SE,Data Engineer,260000,US,M
2022,SE,Data Engineer,180000,US,M
2022,EX,Analytics Engineer,210000,US,M
2022,EX,Analytics Engineer,157000,US,M
2022,EN,Data Scientist,180000,US,M
2022,EN,Data Scientist,100000,US,M
2022,MI,Data Analyst,80000,US,M
2022,MI,Data Analyst,52500,US,M
2022,SE,Data Architect,128000,US,M
2022,SE,Data Architect,81500,US,M
2022,SE,Data Operations Engineer,105000,US,M
2022,SE,Data Operations Engineer,70000,US,M
2022,SE,Data Scientist,175000,US,M
2022,SE,Data Scientist,122500,US,M
2022,SE,Data Engineer,171000,US,M
2022,SE,Data Engineer,117000,US,M
2022,SE,Data Scientist,202800,US,L
2022,SE,Data Scientist,104300,US,L
2022,SE,Data Analyst,50432,ES,M
2022,SE,Data Analyst,36773,ES,M
2022,SE,Data Engineer,197000,US,M
2022,SE,Data Engineer,99000,US,M
2022,SE,Data Engineer,160000,US,M
2022,SE,Data Engineer,110000,US,M
2022,SE,Data Scientist,185900,US,M
2022,SE,Data Scientist,129300,US,M
2022,MI,Data Scientist,30000,MX,L
2022,MI,Analytics Engineer,78000,BR,M
2022,MI,Analytics Engineer,48000,BR,M
2022,SE,Data Engineer,170000,US,M
2022,SE,Data Engineer,130000,US,M
2022,SE,Data Analyst,150000,US,M
2022,SE,Data Analyst,95000,US,M
2022,MI,Data Engineer,78000,BR,M
2022,MI,Data Engineer,42000,BR,M
2022,SE,Data Architect,345600,US,M
2022,SE,Data Architect,230400,US,M
2022,SE,Data Engineer,145000,US,M
2022,SE,Data Engineer,115000,US,M
2022,MI,BI Analyst,78000,BR,M
2022,MI,BI Analyst,48000,BR,M
2022,SE,Data Analyst,175950,US,M
2022,SE,Data Analyst,130050,US,M
2022,SE,Data Engineer,205600,US,L
2022,SE,Data Engineer,105700,US,L
2022,SE,Data Analyst,236600,US,M
2022,SE,Data Analyst,89200,US,M
2022,MI,Data Scientist,84000,BR,M
2022,MI,Data Scientist,54000,BR,M
2022,EN,Data Scientist,80000,US,L
2022,SE,Marketing Data Analyst,200000,GB,S
2022,EN,Data Scientist,73742,CA,L
2022,SE,Data Science Lead,165000,US,S
2022,EN,Data Scientist,33246,GB,L
2022,SE,Data Engineer,185900,US,M
2022,SE,Data Engineer,129300,US,M
2022,SE,Data Analyst,169000,US,M
2022,SE,Data Analyst,110600,US,M
2021,MI,Data Engineer,75050,AU,L
2022,SE,Data Engineer,225000,US,M
2022,SE,Data Engineer,184100,US,M
2022,SE,Data Scientist,185900,US,M
2022,SE,Data Scientist,129300,US,M
2022,SE,Data Scientist,225000,US,M
2022,SE,Data Scientist,156400,US,M
2022,SE,Data Scientist,185900,US,M
2022,SE,Data Scientist,129300,US,M
2022,EN,Machine Learning Engineer,108000,US,S
2022,SE,Data Scientist,155000,US,M
2022,SE,Data Scientist,38000,US,M
2022,MI,Data Analyst,85000,US,M
2022,MI,Data Analyst,65000,US,M
2022,SE,Data Scientist,155000,US,M
2022,SE,Data Scientist,38000,US,M
2022,MI,Data Engineer,110820,GB,M
2022,MI,Data Engineer,92350,GB,M
2022,SE,Data Scientist,153600,US,M
2022,SE,Data Scientist,106800,US,M
2022,SE,Data Scientist,185000,US,M
2022,SE,Data Scientist,50000,US,M
2022,SE,Data Engineer,185900,US,M
2022,SE,Data Engineer,129300,US,M
2022,SE,Data Scientist,155000,US,M
2022,SE,Data Scientist,38000,US,M
2022,SE,Data Scientist,168000,US,M
2022,SE,Data Scientist,130000,US,M
2022,SE,Data Scientist,123400,US,M
2022,SE,Data Scientist,88100,US,M
2022,SE,Data Scientist,120000,US,S
2022,SE,Data Scientist,55000,US,S
2022,SE,Data Scientist,185900,US,M
2022,SE,Data Scientist,129300,US,M
2022,SE,Data Engineer,191200,US,M
2022,SE,Data Engineer,130000,US,M
2022,SE,Data Analyst,169000,US,M
2022,SE,Data Analyst,110600,US,M
2022,SE,Analytics Engineer,150000,US,M
2022,SE,Analytics Engineer,120000,US,M
2022,SE,Data Science Consultant,139000,US,M
2022,SE,Data Science Consultant,122000,US,M
2022,SE,Data Scientist,185900,US,M
2022,SE,Data Scientist,129300,US,M
2022,SE,Data Analyst,139600,US,M
2022,SE,Data Analyst,85700,US,M
2022,SE,Data Engineer,185000,US,M
2022,SE,Data Engineer,50000,US,M
2022,SE,Data Engineer,185900,US,M
2022,SE,Data Engineer,129300,US,M
2022,SE,Data Scientist,225000,US,M
2022,SE,Data Scientist,156400,US,M
2022,SE,Data Scientist,200000,US,M
2022,SE,Data Scientist,175000,US,M
2022,SE,Data Engineer,185900,US,M
2022,SE,Data Engineer,129300,US,M
2022,MI,ML Engineer,148500,US,L
2022,MI,ML Engineer,98200,US,L
2022,SE,Data Analyst,115000,US,M
2022,SE,Data Analyst,95000,US,M
2022,SE,Data Architect,225000,US,M
2022,SE,Data Architect,66000,US,M
2022,SE,Data Scientist,185000,US,M
2022,SE,Data Scientist,50000,US,M
2022,SE,Data Scientist,47280,ES,M
2022,SE,Data Scientist,37824,ES,M
2022,MI,Data Manager,134000,US,M
2022,MI,Data Manager,98000,US,M
2022,MI,Data Analyst,105000,US,M
2022,MI,Data Analyst,62000,US,M
2022,EN,BI Data Analyst,57000,US,L
2022,SE,Big Data Engineer,161311,CA,M
2022,MI,Data Scientist,144200,US,M
2022,MI,Data Scientist,115360,US,M
2022,MI,Data Scientist,83171,AU,L
2022,SE,Principal Data Architect,38154,IN,L
2022,SE,Data Engineer,73546,PT,M
2022,SE,Data Engineer,42026,PT,M
2022,SE,Data Engineer,170000,US,M
2022,SE,Data Engineer,150000,US,M
2022,SE,Data Architect,180000,US,M
2022,SE,Data Architect,160000,US,M
2022,MI,Data Scientist,108000,US,L
2022,SE,Machine Learning Manager,200000,US,M
2022,SE,Machine Learning Manager,150000,US,M
2022,EX,Data Manager,125976,CA,L
2022,SE,Data Engineer,188700,US,M
2022,SE,Data Engineer,160395,US,M
2022,SE,Data Analyst,115934,US,M
2022,SE,Data Analyst,81666,US,M
2022,SE,Data Engineer,300000,US,M
2022,SE,Data Engineer,225000,US,M
2022,SE,Data Scientist,198440,US,M
2022,SE,Data Scientist,144000,US,M
2022,SE,Applied Scientist,191475,US,M
2022,SE,Applied Scientist,141525,US,M
2022,SE,Data Analyst,50432,ES,M
2022,SE,Data Analyst,36773,ES,M
